,ts_code,ann_date,type,p_change_min,p_change_max
11588,600898.SH,20190402,首亏,-3715.4161,-2911.9903
11589,600898.SH,20190131,首亏,-2911.9884,-2108.5632
11590,600898.SH,20180728,续亏,-253.1908,-253.1908
11591,600026.SH,20190130,预减,-95.5,-89.8
11592,600026.SH,20180724,首亏,-132.8791,-124.6593
11593,600505.SH,20190129,预增,50.0,50.0
11594,600505.SH,20180717,略减,-48.0,-48.0
11595,600505.SH,20180419,预减,-85.0,-85.0
11596,600496.SH,20190412,预增,279.0,328.0
11597,600496.SH,20190131,预增,190.0,239.0
11598,600496.SH,20181024,预增,123.0,155.0
11599,600496.SH,20180717,预增,100.0,120.0
11600,600496.SH,20180131,略减,-40.0,-20.0
11601,600580.SH,20180717,预增,111.51,111.51
11602,600580.SH,20180125,预增,169.69,169.69
11603,600355.SH,20190103,扭亏,116.8217,123.5503
11604,600355.SH,20180731,扭亏,160.399,160.399
11605,600355.SH,20180129,首亏,-684.3593,-578.1121
11606,600510.SH,20181030,略增,30.0,30.0
11607,600426.SH,20190115,预增,140.0,160.0
11608,600426.SH,20180706,预增,202.0,211.0
11609,600595.SH,20190131,续亏,-1061.9757,-850.7074
11610,600595.SH,20180131,首亏,-410.3493,-410.3493
11611,600397.SH,20190129,扭亏,110.868,110.868
11612,600397.SH,20180419,扭亏,126.1588,126.1588
11613,600397.SH,20180130,续亏,64.4973,64.4973
11614,600590.SH,20180725,预增,55.39,77.59
11615,600590.SH,20180118,预增,88.83,104.98
11616,600503.SH,20190430,首亏,,
11617,600503.SH,20190131,预减,-95.0,-92.0
11618,600503.SH,20180130,预增,120.0,165.0
11619,600593.SH,20180129,预增,65.0,110.0
11620,600561.SH,20180127,扭亏,118.4357,122.5325
11621,600416.SH,20190430,续亏,,
11622,600416.SH,20190131,首亏,-2271.1169,-2271.1169
11623,600416.SH,20181031,首亏,,
11624,600416.SH,20180828,首亏,,
11625,600416.SH,20180428,首亏,,
11626,600526.SH,20190126,续亏,-127.9003,-127.9003
11627,600526.SH,20180807,预减,-70.0,-60.0
11628,600526.SH,20180316,首亏,-493.8639,-471.3574
11629,600565.SH,20190130,预增,50.0,60.0
11630,600565.SH,20190126,预增,50.0,60.0
11631,002455.SZ,20181030,略增,0.0,30.0
11632,002455.SZ,20180827,略增,0.0,30.0
11633,002455.SZ,20180427,略增,0.0,30.0
11634,002357.SZ,20190426,预增,50.0,100.0
11635,002357.SZ,20181024,预减,-70.0,-20.0
11636,002357.SZ,20180828,预减,-70.0,-20.0
11637,002357.SZ,20180423,略减,-50.0,0.0
11638,300037.SZ,20190319,略增,0.0,20.0
11639,300037.SZ,20181013,略增,0.0,10.0
11640,300037.SZ,20180713,续盈,-10.0,10.0
11641,300037.SZ,20180327,略减,-35.0,-15.0
11642,300041.SZ,20190321,略减,-30.0,0.0
11643,300041.SZ,20190131,略增,0.0,20.0
11644,300041.SZ,20181012,略增,10.0,30.0
11645,300041.SZ,20180625,略增,20.0,40.0
11646,300041.SZ,20180223,略增,30.0,50.0
11647,300038.SZ,20190410,略增,15.0,45.0
11648,300038.SZ,20190126,预增,40.0,70.0
11649,300038.SZ,20181012,预增,70.0,100.0
11650,300038.SZ,20180706,预增,100.0,130.0
11651,300038.SZ,20180324,预增,1716.82,1746.82
11652,002370.SZ,20181029,略增,0.0,20.0
11653,002370.SZ,20180829,略增,10.0,30.0
11654,002370.SZ,20180421,略增,25.0,40.0
11655,002370.SZ,20180331,略增,30.0,50.0
11656,002375.SZ,20181030,略增,0.0,20.0
11657,002375.SZ,20180830,略增,0.0,20.0
11658,002375.SZ,20180427,略增,10.0,30.0
11659,002369.SZ,20190330,预减,-82.83,-48.48
11660,002369.SZ,20181030,预增,192.82,241.62
11661,002369.SZ,20180820,预增,296.78,346.37
11662,002369.SZ,20180427,预增,1831.89,2383.85
11663,002369.SZ,20180208,扭亏,177.59,196.9875
11664,601058.SH,20190402,预增,50.0,50.0
11665,601058.SH,20190122,预增,101.88,101.88
11666,601058.SH,20180731,预增,1513.1,1669.21
11667,601058.SH,20180206,扭亏,297.1671,336.6005
11668,002364.SZ,20190330,略增,0.0,30.0
11669,002364.SZ,20190131,略增,20.0,40.0
11670,002364.SZ,20181030,预增,50.0,80.0
11671,002364.SZ,20180807,略增,10.0,30.0
11672,002364.SZ,20180427,略减,-50.0,-30.0
11673,002364.SZ,20180330,预减,-80.0,-60.0
11674,002364.SZ,20180131,预减,-60.0,-40.0
11675,300039.SZ,20190410,略减,-30.0,0.0
11676,300039.SZ,20190131,略减,-20.0,0.0
11677,300039.SZ,20181013,略减,-15.0,0.0
11678,300039.SZ,20180713,略减,-10.0,0.0
11679,300039.SZ,20180404,略增,5.0,15.0
11680,300039.SZ,20180131,续盈,-5.0,5.0
11681,002366.SZ,20190131,预减,-70.41,-60.55
11682,002366.SZ,20181026,预减,-60.55,-50.69
11683,002366.SZ,20180905,略减,-26.65,-14.42
11684,002366.SZ,20180830,续盈,,
11685,002366.SZ,20180428,略增,17.42,40.9
11686,002361.SZ,20181022,略减,-30.0,0.0
11687,002361.SZ,20180829,略减,-30.0,0.0
11688,002361.SZ,20180427,略减,-30.0,0.0
11689,002367.SZ,20181026,预减,-90.0,-50.0
11690,002367.SZ,20180829,预减,-90.0,-50.0
11691,002367.SZ,20180426,预减,-90.0,-50.0
11692,002367.SZ,20180330,预减,-90.0,-50.0
11693,002368.SZ,20190413,续盈,-5.0,20.0
11694,002368.SZ,20181027,略增,0.0,50.0
11695,002368.SZ,20180829,略增,0.0,50.0
11696,002368.SZ,20180428,略增,0.0,50.0
11697,002374.SZ,20190131,首亏,-1043.8383,-821.7587
11698,002374.SZ,20181030,预减,-77.79,-55.58
11699,002374.SZ,20181015,预减,-81.93,-77.42
11700,002374.SZ,20180830,预减,-63.87,-54.83
11701,002374.SZ,20180423,略减,-35.33,-19.17
11702,002374.SZ,20180306,预增,804.21,1407.02
11703,002374.SZ,20180131,略减,-42.16,-10.02
11704,300042.SZ,20190313,略增,0.0,5.0
11705,300042.SZ,20190122,略增,10.0,20.0
11706,300042.SZ,20181013,略增,10.0,20.0
11707,300042.SZ,20180713,略增,10.0,20.0
11708,300042.SZ,20180411,略增,0.0,5.0
11709,300042.SZ,20180120,略增,20.0,25.0
11710,300049.SZ,20190410,略减,-50.0,-30.0
11711,300049.SZ,20190131,略减,-40.0,-10.0
11712,300049.SZ,20181013,略增,0.0,20.0
11713,300049.SZ,20180712,略增,20.0,35.0
11714,300049.SZ,20180410,略增,0.0,20.0
11715,300049.SZ,20180130,略减,-30.0,-15.0
11716,300047.SZ,20190409,预增,137.0,157.0
11717,300047.SZ,20190329,略增,0.0,20.0
11718,300047.SZ,20190123,略增,33.39,43.01
11719,300047.SZ,20181012,预增,120.0,140.0
11720,300047.SZ,20180711,预增,235.0,265.0
11721,300047.SZ,20180328,预增,290.0,320.0
11722,300047.SZ,20180123,略增,30.54,43.6
11723,300045.SZ,20190329,扭亏,205.3881,234.538
11724,300045.SZ,20190118,预增,35.0,65.0
11725,300045.SZ,20181020,预增,50.0,
11726,300045.SZ,20181013,预增,70.04,100.0
11727,300045.SZ,20180818,预增,70.04,100.0
11728,300045.SZ,20180714,预减,-85.0,-55.0
11729,300045.SZ,20180409,首亏,-213.0814,-183.3231
11730,300045.SZ,20180116,预增,55.0,85.0
11731,300048.SZ,20190410,预增,203.84,233.48
11732,300048.SZ,20190129,首亏,-455.0124,-447.6163
11733,300048.SZ,20181013,预减,-68.12,-50.19
11734,300048.SZ,20180714,预减,-68.18,-49.99
11735,300048.SZ,20180410,略减,-45.61,-21.05
11736,300048.SZ,20180131,预减,-63.68,-52.5
11737,002372.SZ,20181027,略增,0.0,30.0
11738,002372.SZ,20180808,略增,0.0,30.0
11739,002372.SZ,20180426,略增,0.0,30.0
11740,002566.SZ,20181020,略增,0.0,20.0
11741,002566.SZ,20180823,略增,10.0,30.0
11742,002566.SZ,20180421,略增,10.0,30.0
11743,002373.SZ,20190330,预增,40.0,60.0
11744,002373.SZ,20181030,预增,61.09,82.57
11745,002373.SZ,20180825,预增,53.05,68.99
11746,002373.SZ,20180427,预增,44.0,60.0
11747,002373.SZ,20180331,预增,39.0,53.0
11748,002380.SZ,20181023,续盈,-10.0,20.0
11749,002380.SZ,20180728,略增,0.0,30.0
11750,002380.SZ,20180425,略增,0.0,30.0
11751,002376.SZ,20181029,预增,20.0,60.0
11752,002376.SZ,20180820,预增,20.0,60.0
11753,002376.SZ,20180426,略增,10.0,50.0
11754,601106.SH,20180118,扭亏,101.4649,101.4649
11755,300043.SZ,20190410,略增,0.0,20.0
11756,300043.SZ,20190126,续盈,-10.0,20.0
11757,300043.SZ,20181013,略减,-20.0,0.0
11758,300043.SZ,20180706,略减,-30.0,0.0
11759,300043.SZ,20180410,预减,-82.0,-52.0
11760,300043.SZ,20180131,略减,-50.0,-20.0
11761,002378.SZ,20190430,首亏,-289.9999,-239.9998
11762,002378.SZ,20181026,预增,30.0,80.0
11763,002378.SZ,20180823,略增,0.0,50.0
11764,002378.SZ,20180428,预增,200.0,250.0
11765,002378.SZ,20180330,预增,50.0,100.0
11766,300046.SZ,20190410,续盈,-5.0,5.0
11767,300046.SZ,20190131,预增,44.23,74.2
11768,300046.SZ,20181013,略增,30.05,50.0
11769,300046.SZ,20180712,预增,60.01,87.98
11770,300046.SZ,20180320,预增,58.07,87.99
11771,300046.SZ,20180131,预增,24.53,54.37
11772,300044.SZ,20190410,预增,50.0,80.0
11773,300044.SZ,20190131,续盈,-25.0,5.0
11774,300044.SZ,20181013,略增,10.0,40.0
11775,300044.SZ,20180713,预增,60.0,90.0
11776,300044.SZ,20180331,预增,120.0,150.0
11777,300044.SZ,20180131,预增,60.0,90.0
11778,300050.SZ,20190410,略增,10.0,40.0
11779,300050.SZ,20190126,预减,-80.0,-50.0
11780,300050.SZ,20181013,预减,-70.0,-50.0
11781,300050.SZ,20180714,预减,-60.0,-40.0
11782,300050.SZ,20180419,预减,-75.0,-60.0
11783,300050.SZ,20180410,略减,-50.0,-20.0
11784,300050.SZ,20180118,预增,35.0,60.0
11785,002379.SZ,20190413,预增,380.0,620.0
11786,002379.SZ,20181030,预减,-78.44,-28.48
11787,002379.SZ,20180824,预减,-84.49,-36.55
11788,002379.SZ,20180425,预减,-89.47,-50.87
11789,002379.SZ,20180310,预减,-100.0,-78.48
11790,002379.SZ,20180131,预增,168.54,196.81
11791,002363.SZ,20181024,预增,30.0,60.0
11792,002363.SZ,20180822,略增,0.0,40.0
11793,002363.SZ,20180427,续盈,-20.0,20.0
11794,002363.SZ,20180131,略减,-20.0,0.0
11795,002383.SZ,20190430,首亏,-124.9672,-112.4836
11796,002383.SZ,20190330,首亏,-211.57,-166.94
11797,002383.SZ,20190131,略增,3.34,24.0
11798,002383.SZ,20181026,预增,44.67,69.47
11799,002383.SZ,20181009,预增,251.09,265.13
11800,002383.SZ,20180817,预增,194.91,237.04
11801,002383.SZ,20180418,预增,198.27,247.99
11802,002383.SZ,20180314,预增,887.58,927.08
11803,002382.SZ,20190427,预增,50.0,80.0
11804,002382.SZ,20190330,预增,50.0,80.0
11805,002382.SZ,20181031,预增,60.0,90.0
11806,002382.SZ,20180828,预增,35.0,65.0
11807,002382.SZ,20180714,预增,40.0,60.0
11808,002382.SZ,20180427,略增,0.0,30.0
11809,002421.SZ,20181030,续盈,-25.0,15.0
11810,002421.SZ,20181011,略减,-25.0,-5.0
11811,002421.SZ,20180824,续盈,-10.0,20.0
11812,002421.SZ,20180428,续盈,-10.0,20.0
11813,002630.SZ,20190131,预减,-79.24,-58.49
11814,002630.SZ,20181026,续盈,-30.0,20.0
11815,002630.SZ,20180823,略增,0.0,40.0
11816,002630.SZ,20180428,续盈,-20.0,20.0
11817,002392.SZ,20181023,预增,80.0,120.0
11818,002392.SZ,20180820,预增,80.0,120.0
11819,002392.SZ,20180714,预增,80.0,120.0
11820,002392.SZ,20180425,预增,30.0,60.0
11821,300051.SZ,20190410,预减,-69.43,-43.23
11822,300051.SZ,20190131,首亏,-726.0586,-718.632
11823,300051.SZ,20181013,预减,-64.01,-34.13
11824,300051.SZ,20180714,略减,-48.55,-18.71
11825,300051.SZ,20180410,略减,-25.59,-0.56
11826,300051.SZ,20180130,略增,12.5,42.38
11827,300277.SZ,20190425,续亏,,
11828,300277.SZ,20190410,扭亏,100.0,242.7246
11829,300277.SZ,20190129,略增,9.03,38.77
11830,300277.SZ,20181026,首亏,,
11831,300277.SZ,20181012,续亏,57.0127,67.8956
11832,300277.SZ,20180713,续亏,53.2073,84.4024
11833,300277.SZ,20180426,续亏,,
11834,300277.SZ,20180405,续亏,-228.1391,17.9652
11835,300277.SZ,20180127,预减,-83.92,-70.14
11836,002385.SZ,20190330,首亏,-122.12,-100.0
11837,002385.SZ,20181027,预减,-60.0,-30.0
11838,002385.SZ,20181015,略减,-50.0,-45.0
11839,002385.SZ,20180821,预减,-95.0,-65.0
11840,002385.SZ,20180714,预减,-86.66,-77.13
11841,002385.SZ,20180428,续盈,-10.0,20.0
11842,002384.SZ,20190424,预增,50.0,70.0
11843,002384.SZ,20190305,略增,30.0,50.0
11844,002384.SZ,20181020,预增,101.45,128.05
11845,002384.SZ,20180802,预增,67.3,102.4
11846,002384.SZ,20180428,预增,110.0,155.0
11847,002384.SZ,20180331,预增,620.0,670.0
11848,002384.SZ,20180130,预增,255.0,285.0
11849,002386.SZ,20181029,预增,50.99,60.73
11850,002386.SZ,20180815,预增,58.69,70.44
11851,002386.SZ,20180814,预增,129.34,146.32
11852,002386.SZ,20180709,预增,281.59,319.75
11853,002386.SZ,20180420,预增,186.2,224.35
11854,002386.SZ,20180330,预增,285.84,328.71
11855,002612.SZ,20181030,略增,10.0,40.0
11856,002612.SZ,20180825,预增,60.0,90.0
11857,002612.SZ,20180428,预增,90.0,120.0
11858,002612.SZ,20180331,预增,50.0,80.0
11859,601677.SH,20181017,略增,40.0,40.0
11860,601677.SH,20181017,略增,40.0,40.0
11861,601677.SH,20180411,预增,80.0,80.0
11862,601677.SH,20180116,略增,30.0,30.0
11863,300262.SZ,20190410,续盈,-15.0,15.0
11864,300262.SZ,20190131,续盈,-10.0,10.0
11865,300262.SZ,20181015,略减,-30.0,0.0
11866,300262.SZ,20180713,略增,0.0,15.0
11867,300262.SZ,20180410,略增,5.0,35.0
11868,300262.SZ,20180126,预增,55.0,80.0
11869,300270.SZ,20190410,略增,0.43,20.52
11870,300270.SZ,20190131,略减,-29.74,-1.19
11871,300270.SZ,20181013,续盈,-15.0,5.0
11872,300270.SZ,20180714,略增,0.0,30.0
11873,300270.SZ,20180324,略增,0.0,30.0
11874,300270.SZ,20180131,略增,0.0,30.0
11875,002624.SZ,20190330,略增,23.57,34.67
11876,002624.SZ,20181029,略增,9.66,29.59
11877,002624.SZ,20180821,略增,10.37,19.64
11878,002624.SZ,20180604,略增,7.25,23.63
11879,002624.SZ,20180421,略增,0.54,13.95
11880,002624.SZ,20180330,略增,5.39,15.53
11881,002621.SZ,20190429,预增,300.0,350.0
11882,002621.SZ,20190131,预增,20.0,70.0
11883,002621.SZ,20181025,续盈,-30.0,20.0
11884,002621.SZ,20181015,预减,-70.0,-40.0
11885,002621.SZ,20180928,略减,-33.76,-0.64
11886,002621.SZ,20180822,略增,0.0,50.0
11887,002621.SZ,20180425,续盈,-40.0,10.0
11888,002621.SZ,20180331,预减,-80.0,-50.0
11889,002619.SZ,20181026,预增,74.42,113.18
11890,002619.SZ,20180831,预增,160.76,206.11
11891,002619.SZ,20180426,预增,63.24,144.86
11892,002745.SZ,20190329,续盈,-16.6821,8.6755
11893,002745.SZ,20181030,略增,6.2,19.66
11894,002745.SZ,20180823,略增,31.88,40.98
11895,002745.SZ,20180425,略增,7.8,47.0
11896,002745.SZ,20180305,略增,13.15,35.78
11897,002617.SZ,20190330,预减,-58.8,-45.06
11898,002617.SZ,20190130,首亏,-278.3459,-245.9194
11899,002617.SZ,20181024,略减,-41.63,-18.0
11900,002617.SZ,20180824,略减,-22.92,-1.51
11901,002617.SZ,20180425,续盈,-12.54,6.2
11902,002617.SZ,20180306,预增,59.95,99.94
11903,002641.SZ,20190415,预增,600.0,800.0
11904,002641.SZ,20190330,预增,150.0,300.0
11905,002641.SZ,20181027,略增,0.0,30.0
11906,002641.SZ,20180824,略增,0.0,30.0
11907,002641.SZ,20180714,略增,20.0,40.0
11908,002641.SZ,20180425,续盈,-15.0,15.0
11909,300266.SZ,20190410,首亏,-269.1495,-253.192
11910,300266.SZ,20190131,首亏,-371.0059,-369.6232
11911,300266.SZ,20181013,预减,-77.55,-47.7
11912,300266.SZ,20180712,预减,-53.42,-23.78
11913,300266.SZ,20180410,预减,-69.71,-39.92
11914,300266.SZ,20180131,预增,123.38,152.99
11915,300274.SZ,20190330,略减,-26.0,-11.0
11916,300274.SZ,20190131,略减,-22.0,-17.0
11917,300274.SZ,20181013,略减,-20.0,-10.0
11918,300274.SZ,20180714,略增,0.0,10.0
11919,300274.SZ,20180410,预增,50.0,75.0
11920,300274.SZ,20180131,预增,75.0,100.0
11921,601100.SH,20190131,预增,114.69,130.4
11922,601100.SH,20180130,预增,425.94,468.59
11923,300275.SZ,20190410,预增,27.34,56.17
11924,300275.SZ,20190129,预减,-76.2,-64.3
11925,300275.SZ,20181013,预减,-67.27,-57.92
11926,300275.SZ,20180711,预减,-77.8,-63.92
11927,300275.SZ,20180316,预减,-89.06,-70.82
11928,300283.SZ,20190410,预减,-81.65,-51.71
11929,300283.SZ,20190131,预增,220.61,250.45
11930,300283.SZ,20181013,预增,352.85,382.83
11931,300283.SZ,20180621,预增,83.37,113.33
11932,300283.SZ,20180410,预增,175.0,205.0
11933,300283.SZ,20180120,预减,-75.27,-54.66
11934,002625.SZ,20181024,续盈,-45.58,5.13
11935,002625.SZ,20180822,预减,-57.0,-15.0
11936,002625.SZ,20180424,预减,-65.0,-15.0
11937,002628.SZ,20190423,预增,80.0,130.0
11938,002628.SZ,20181023,略减,-40.0,0.0
11939,002628.SZ,20180828,续盈,-10.0,20.0
11940,002628.SZ,20180426,续盈,-30.0,20.0
11941,603686.SH,20180112,略增,20.0,30.0
11942,601225.SH,20180120,预增,263.0,285.0
11943,002623.SZ,20190425,不确定,-152.9048,-73.5476
11944,002623.SZ,20190330,首亏,-569.1477,-368.0844
11945,002623.SZ,20190131,扭亏,447.95,482.75
11946,002623.SZ,20181023,扭亏,526.24,569.74
11947,002623.SZ,20180828,预增,508.95,542.16
11948,002623.SZ,20180714,预增,136.41,175.81
11949,002623.SZ,20180425,预增,753.7,793.1
11950,002637.SZ,20181024,预增,56.81,100.72
11951,002637.SZ,20180824,预增,45.51,94.02
11952,002637.SZ,20180427,预增,57.13,102.02
11953,002637.SZ,20180331,预增,90.77,138.46
11954,002636.SZ,20190426,预减,-65.0,-50.0
11955,002636.SZ,20190329,预减,-90.0,-70.0
11956,002636.SZ,20181031,预减,-55.0,-35.0
11957,002636.SZ,20180810,略减,-45.0,-15.0
11958,002636.SZ,20180426,略减,-50.0,-20.0
11959,601555.SH,20190130,预减,-60.0,-50.0
11960,002634.SZ,20190122,预减,-70.0,-40.0
11961,002634.SZ,20181024,略减,-50.0,0.0
11962,002634.SZ,20180828,续盈,-35.0,10.0
11963,002634.SZ,20180427,续盈,-35.0,10.0
11964,002640.SZ,20181029,预增,50.0,80.0
11965,002640.SZ,20180828,预增,50.0,80.0
11966,002640.SZ,20180428,预增,50.0,80.0
11967,002640.SZ,20180326,预增,50.0,80.0
11968,300278.SZ,20190426,首亏,,
11969,300278.SZ,20190410,首亏,-450.1527,-411.2468
11970,300278.SZ,20190131,预减,-91.8,-67.21
11971,300278.SZ,20181027,预减,,
11972,300278.SZ,20181013,预减,-100.0,-90.56
11973,300278.SZ,20180714,预减,-69.38,-47.95
11974,300278.SZ,20180410,预减,-88.98,-59.0
11975,300278.SZ,20180131,预减,-56.21,-27.02
11976,002631.SZ,20181027,预增,10.0,60.0
11977,002631.SZ,20180815,续盈,-15.0,35.0
11978,002631.SZ,20180428,续盈,-25.0,25.0
11979,002631.SZ,20180131,预减,-60.0,-20.0
11980,002633.SZ,20190329,续亏,47.3789,86.8447
11981,002633.SZ,20181025,续盈,-29.79,20.09
11982,002633.SZ,20180823,续亏,-1508.4115,100.0
11983,002633.SZ,20180428,续亏,-201.7005,13.7999
11984,002633.SZ,20180331,续亏,-524.9351,-4.1558
11985,300276.SZ,20190410,预增,60.0,90.0
11986,300276.SZ,20190129,预增,260.0,290.0
11987,300276.SZ,20181010,预增,2151.0,2181.0
11988,300276.SZ,20180712,预增,360.0,390.0
11989,300276.SZ,20180410,预增,1060.0,1090.0
11990,300276.SZ,20180109,预增,330.0,360.0
11991,300280.SZ,20190410,预增,860.78,886.99
11992,300280.SZ,20190131,预增,1641.34,1670.11
11993,300280.SZ,20181015,预增,519.86,542.4
11994,300280.SZ,20180714,预增,2546.0,2794.0
11995,300280.SZ,20180410,预减,-83.45,-72.41
11996,300280.SZ,20180131,预增,150.39,177.22
11997,300293.SZ,20190411,略增,0.0,30.0
11998,300293.SZ,20190130,预增,115.0,145.0
11999,300293.SZ,20181013,略减,-38.0,-24.0
12000,300293.SZ,20180714,略增,5.0,35.0
12001,300293.SZ,20180410,预增,175.0,200.0
12002,300293.SZ,20180131,预增,50.0,80.0
12003,002635.SZ,20190330,预增,40.0,70.0
12004,002635.SZ,20181030,预增,40.0,70.0
12005,002635.SZ,20180818,略增,0.0,30.0
12006,002635.SZ,20180426,预增,35.0,65.0
12007,002635.SZ,20180331,略增,15.0,45.0
12008,002648.SZ,20190418,预增,65.31,86.74
12009,002648.SZ,20190312,预增,103.29,191.67
12010,002648.SZ,20181023,续盈,-5.57,3.98
12011,002648.SZ,20180811,略减,-19.49,-10.86
12012,002648.SZ,20180424,略减,-48.37,-33.91
12013,002648.SZ,20180331,预减,-62.29,-41.72
12014,002632.SZ,20181020,预增,90.0,140.0
12015,002632.SZ,20180808,预增,90.0,140.0
12016,002632.SZ,20180427,预增,80.0,130.0
12017,002632.SZ,20180329,预增,120.0,170.0
12018,300279.SZ,20190410,预减,-60.0,-40.0
12019,300279.SZ,20190131,首亏,-1011.4548,-1004.9444
12020,300279.SZ,20181027,首亏,,
12021,300279.SZ,20181015,首亏,-148.5772,-142.8622
12022,300279.SZ,20180714,略减,-30.0,-10.0
12023,300279.SZ,20180410,续盈,-15.0,15.0
12024,300279.SZ,20180127,略增,30.0,50.0
12025,002646.SZ,20190131,扭亏,200.8875,227.4369
12026,002646.SZ,20181025,扭亏,179.648,200.8875
12027,002646.SZ,20180828,略减,-25.0,-10.0
12028,002646.SZ,20180714,略减,-25.0,-15.0
12029,002646.SZ,20180425,略减,-15.0,0.0
12030,002646.SZ,20180131,首亏,-150.8967,-139.3293
12031,002639.SZ,20190330,续盈,-24.983,12.5255
12032,002639.SZ,20181026,扭亏,125.4698,135.6577
12033,002639.SZ,20180827,略增,1.41,38.28
12034,002639.SZ,20180712,续盈,-30.54,1.88
12035,002639.SZ,20180428,预减,-53.69,-30.54
12036,002639.SZ,20180426,预增,22.02,71.59
12037,002639.SZ,20180331,首亏,-481.2978,-355.4695
12038,002645.SZ,20181024,略增,21.07,45.28
12039,002645.SZ,20180829,略增,37.1,48.52
12040,002645.SZ,20180714,预增,102.32,127.61
12041,002645.SZ,20180425,预增,114.96,152.9
12042,002645.SZ,20180331,预增,95.14,143.93
12043,300285.SZ,20190228,预增,51.0,67.0
12044,300285.SZ,20181226,预增,115.0,127.0
12045,300285.SZ,20180918,预增,124.0,131.0
12046,300285.SZ,20180710,预增,137.0,152.0
12047,300285.SZ,20180410,预增,60.0,78.0
12048,300285.SZ,20180110,预增,86.0,102.0
12049,300281.SZ,20190410,略减,-40.0,-10.0
12050,300281.SZ,20190130,略减,-40.0,-10.0
12051,300281.SZ,20181013,略增,0.0,20.0
12052,300281.SZ,20180710,略增,5.0,35.0
12053,300281.SZ,20180409,预增,30.0,60.0
12054,300281.SZ,20180127,略增,0.0,30.0
12055,300352.SZ,20190410,预增,200.0,220.0
12056,300352.SZ,20190131,略增,0.0,10.0
12057,300352.SZ,20181013,略增,30.0,40.0
12058,300352.SZ,20180713,略增,30.0,40.0
12059,300352.SZ,20180410,略增,20.0,50.0
12060,300352.SZ,20180130,略增,5.0,20.0
12061,002145.SZ,20190410,预增,35.0,55.0
12062,002145.SZ,20181026,略增,2.95,28.68
12063,002145.SZ,20180815,略增,0.0,20.0
12064,002145.SZ,20180420,续盈,-25.0,5.0
12065,002709.SZ,20190427,预减,-84.3,-78.7
12066,002709.SZ,20190330,预减,-94.9,-92.47
12067,002709.SZ,20181030,预增,55.61,65.47
12068,002709.SZ,20180821,预增,61.67,72.47
