,ts_code,ann_date,end_date,revenue,operate_profit,n_income,total_assets,diluted_roe
3194,300155.SZ,20170228,20161231,759296668.26,-11960061.78,21053156.52,1459047259.88,1.85
3195,002524.SZ,20190222,20181231,1154490600.0,-12723500.0,-79500600.0,2678855700.0,-10.96
3196,002524.SZ,20180228,20171231,553994900.0,15466000.0,5156700.0,1675289100.0,0.7
3197,002524.SZ,20170224,20161231,493936630.77,6127423.85,5501336.22,1622564073.77,0.7
3198,002606.SZ,20190227,20181231,604696237.34,-35590422.42,-18835023.91,1335721733.23,-2.14
3199,002606.SZ,20180223,20171231,832884101.48,66086221.87,64958477.82,1478814227.27,7.36
3200,002606.SZ,20170228,20161231,752828611.22,94156142.13,94509219.58,1398975696.31,11.81
3201,002528.SZ,20190228,20181231,4319120123.92,115466956.68,144433727.05,5459713250.65,4.37
3202,002528.SZ,20180228,20171231,2912995798.98,51257789.15,126213500.83,4452737309.81,4.28
3203,002528.SZ,20170228,20161231,1977692560.47,-451228162.51,-440366011.35,4062141461.23,-17.62
3204,300150.SZ,20190219,20181231,675755425.33,31956896.9,86442071.1,2391180375.94,4.39
3205,300150.SZ,20180227,20171231,519308510.08,57686376.92,53054938.3,2578860979.88,3.28
3206,300150.SZ,20170224,20161231,470574536.38,113041044.62,94888148.37,1950930423.38,6.22
3207,300147.SZ,20190228,20181231,2510878948.31,145215592.82,82378440.58,8722032065.2,2.39
3208,300147.SZ,20190228,20181231,2504252347.86,126025614.5,56439310.9,8625609051.81,1.64
3209,300147.SZ,20180228,20171231,2207300933.88,116730651.16,70423264.29,9222183641.08,2.05
3210,300147.SZ,20170225,20161231,1916351043.67,63420371.0,73683314.93,7966921480.1,2.16
3211,300153.SZ,20190228,20181231,1324274025.62,17081432.05,22407421.71,1635775699.05,2.32
3212,300153.SZ,20180226,20171231,1083397425.17,25423067.57,31896981.77,1488205267.39,3.3
3213,300153.SZ,20170224,20161231,815114039.33,22294811.22,48337473.14,1377728626.97,5.04
3214,002878.SZ,20190219,20181231,1053330700.0,111347700.0,90645000.0,1002073400.0,16.25
3215,002878.SZ,20180207,20171231,818663100.0,83294000.0,70165000.0,713700800.0,17.92
3216,300629.SZ,20190228,20181231,211284379.99,7936565.22,8972421.94,482789251.7,2.53
3217,300629.SZ,20180228,20171231,250491027.39,24352495.71,24617214.0,484148203.59,7.97
3218,300583.SZ,20190219,20181231,1087574280.01,151652866.61,128582618.7,2603219746.12,7.24
3219,300583.SZ,20180228,20171231,785185270.61,103322129.84,91010153.84,2024735461.15,5.81
3220,300583.SZ,20170227,20161231,568245934.4,113887085.73,101285977.18,936308397.21,19.14
3221,002868.SZ,20190228,20181231,344291893.87,87180814.95,74689446.35,802418344.36,10.44
3222,002868.SZ,20180210,20171231,375411280.69,100573207.45,85924989.08,756245017.73,15.77
3223,002868.SZ,20170731,20170630,186264618.64,51974742.67,46756439.22,708922272.24,13.13
3224,603680.SH,20190221,20181231,3247876802.96,516478880.26,455771948.04,7662732324.69,13.52
3225,002882.SZ,20190226,20181231,3322841400.0,322776300.0,239090300.0,2296102700.0,16.11
3226,002882.SZ,20180227,20171231,2365574062.25,256816352.92,191048150.23,1678729297.98,17.83
3227,603269.SH,20190302,20181231,607805564.36,46123982.47,32152008.9,1408578970.32,5.04
3228,300589.SZ,20190219,20181231,469000700.0,37911900.0,32212400.0,926276300.0,9.93
3229,300589.SZ,20180205,20171231,425762700.0,29920600.0,35113600.0,669758900.0,12.32
3230,300589.SZ,20170225,20161231,415503500.0,33366300.0,37119600.0,533261800.0,24.53
3231,002870.SZ,20190228,20181231,931588485.01,-795415.93,37567144.65,1104938049.67,4.58
3232,002870.SZ,20180227,20171231,930883850.87,85633026.11,71144030.99,981980011.5,24.22
3233,002859.SZ,20190219,20181231,1311103977.36,323273444.99,275298293.2,2114290829.96,18.98
3234,002859.SZ,20180728,20180630,597881301.97,119602961.52,105127593.02,1788958308.23,7.59
3235,002859.SZ,20180126,20171231,996411464.48,221825111.91,195067896.52,1562974074.45,17.49
3236,002859.SZ,20170729,20170630,437032969.96,93105118.16,80488982.91,1458299697.19,8.85
3237,300612.SZ,20190228,20181231,369281216.23,31059890.38,21062361.83,500505791.28,4.62
3238,300612.SZ,20180228,20171231,504510269.5,104517426.69,77709204.29,621472577.53,18.67
3239,300612.SZ,20170228,20161231,470137327.03,81427252.01,58258856.91,317584864.62,34.69
3240,300601.SZ,20190227,20181231,2017041200.0,500880300.0,453443900.0,3277965300.0,32.09
3241,300601.SZ,20180116,20171231,1164343700.0,203524900.0,217531600.0,2221437900.0,23.17
3242,300601.SZ,20170216,20161231,516570000.0,85355300.0,85801600.0,1585006700.0,12.43
3243,300585.SZ,20190228,20181231,346282032.79,49113863.6,47433021.96,799969848.12,10.31
3244,300585.SZ,20180228,20171231,394177177.19,65354157.19,59271054.63,640771594.59,13.93
3245,300585.SZ,20170301,20161231,325823400.0,55364900.0,52040300.0,571482600.0,23.79
3246,603200.SH,20190314,20181231,413605800.0,81263600.0,80079200.0,922455800.0,10.45
3247,002902.SZ,20190220,20181231,1606043800.0,22801400.0,25215700.0,1794402600.0,2.41
3248,002902.SZ,20180228,20171231,1509891200.0,85649900.0,80242300.0,1674842100.0,11.74
3249,603586.SH,20180123,20171231,1501261054.48,214837520.74,183371164.28,2821586250.94,10.27
3250,603586.SH,20170717,20170630,736260500.0,124979000.0,98579100.0,2771252800.0,5.99
3251,002860.SZ,20190228,20181231,409297786.49,114788141.71,96826090.46,896821230.31,13.96
3252,002860.SZ,20180203,20171231,355054458.76,99712303.38,88877077.6,810443463.52,16.68
3253,603421.SH,20180125,20171231,1516615400.0,326295900.0,301347900.0,2710065800.0,15.04
3254,603919.SH,20170211,20161231,1277277757.4,286599923.12,218229833.78,2258701102.91,16.03
3255,603515.SH,20190130,20181231,8003869700.0,1034164100.0,902733300.0,7363906200.0,22.75
3256,603515.SH,20180131,20171231,6956912000.0,792652100.0,680889400.0,6306159500.0,20.2
3257,603515.SH,20170118,20161231,5476638600.0,564854900.0,506798700.0,5168636700.0,21.66
3258,002762.SZ,20190227,20181231,454061240.3,43689869.19,39512789.26,1070891661.09,3.06
3259,002762.SZ,20180730,20180630,196803637.51,41231541.57,35319412.81,1095108056.89,3.69
3260,002762.SZ,20180227,20171231,430144652.99,107456313.11,91463810.37,1092222519.82,9.89
3261,002762.SZ,20170724,20170630,175731407.35,41433674.45,30232523.84,982338661.54,3.39
3262,002762.SZ,20170228,20161231,385411383.09,96016550.74,72837085.49,963955396.7,8.35
3263,002766.SZ,20190228,20181231,1482045491.46,-362658762.35,-358233073.46,3245115494.25,-21.05
3264,002766.SZ,20180228,20171231,1534359117.34,181858800.38,156066290.32,3435482927.48,9.61
3265,002766.SZ,20170228,20161231,953767027.2,80138362.78,79757942.47,1775492175.57,8.08
3266,002775.SZ,20190228,20181231,2849284847.67,296793571.13,251654295.68,3801324606.1,11.55
3267,002775.SZ,20180227,20171231,2565440641.01,287132620.7,244272139.24,2685816771.02,18.26
3268,002775.SZ,20170228,20161231,1517126768.35,158001520.04,139570559.01,2174775373.84,11.91
3269,603556.SH,20170323,20161231,2180835415.58,532928974.43,521029894.59,5273833727.51,28.76
3270,002763.SZ,20190219,20181231,2354780000.0,273248700.0,165666800.0,2426468100.0,9.34
3271,002763.SZ,20180130,20171231,2136340600.0,320816000.0,216748700.0,2199483500.0,12.95
3272,002763.SZ,20170210,20161231,2048772100.0,250586500.0,183321000.0,1977748900.0,11.76
3273,603660.SH,20180227,20171231,1828295900.0,277921500.0,270789200.0,1950685000.0,21.46
3274,002760.SZ,20190226,20181231,468736698.91,33977613.45,30461959.7,902350051.17,6.12
3275,002760.SZ,20180228,20171231,367581885.3,-35698543.99,-81515197.4,916557980.92,-15.44
3276,002819.SZ,20190228,20181231,930376777.81,66579411.37,46042974.33,941193987.42,10.1
3277,002819.SZ,20180731,20180630,385110697.76,13465715.49,10922233.32,650801458.17,2.57
3278,002819.SZ,20180227,20171231,739499510.7,25290510.57,22817192.2,528161028.33,5.32
3279,002819.SZ,20170228,20161231,667403598.0,33092079.97,31061172.52,505153273.24,9.72
3280,300526.SZ,20190227,20181231,400847290.67,27885626.9,22700339.0,1029209892.34,4.27
3281,300526.SZ,20180228,20171231,386309892.02,37692327.9,43450354.67,851630436.46,8.43
3282,300526.SZ,20170225,20161231,370988886.37,42119096.8,36981693.15,678575411.03,12.52
3283,300496.SZ,20190227,20181231,1466038800.0,173450600.0,162443500.0,2615855300.0,11.82
3284,300496.SZ,20180228,20171231,1153575800.0,78731200.0,86277100.0,2656325500.0,7.36
3285,300496.SZ,20170228,20161231,848042300.0,89855300.0,121283900.0,1919973100.0,11.76
3286,300555.SZ,20190222,20181231,336406607.46,7054472.8,10551880.54,824233907.37,1.67
3287,300555.SZ,20180227,20171231,377233779.93,47292910.53,45212033.13,821399379.82,7.34
3288,300555.SZ,20170228,20161231,394004472.23,50530770.33,54055570.02,791213726.52,15.94
3289,300547.SZ,20190228,20181231,610958390.95,153823922.19,136689249.95,992714230.01,18.65
3290,300547.SZ,20180224,20171231,647774368.0,120796499.04,108724869.65,919980227.55,16.84
3291,300547.SZ,20170228,20161231,509407531.85,78108442.07,82346311.45,820626118.34,20.85
3292,300522.SZ,20190228,20181231,333073370.3,73484589.69,67682867.5,707717302.24,11.1
3293,300522.SZ,20180228,20171231,284845700.77,63732533.46,55418892.28,636911634.81,9.5
3294,300522.SZ,20170227,20161231,274532683.91,65361376.45,65291613.28,603614039.01,16.87
3295,300484.SZ,20190227,20181231,401836847.61,30214294.04,26990653.48,1063394167.0,3.81
3296,300484.SZ,20180228,20171231,578998851.26,147516280.29,127671705.78,1120851722.87,19.49
3297,300484.SZ,20170218,20161231,660346921.14,144739881.68,150123324.87,991707949.13,31.12
3298,300699.SZ,20190223,20181231,1363560000.0,426460000.0,376560000.0,3587200000.0,13.91
3299,300699.SZ,20180227,20171231,949374000.0,231744700.0,236842700.0,3181020900.0,12.83
3300,300635.SZ,20190228,20181231,495632726.43,82932095.48,54934342.68,1000271716.61,8.8
3301,300635.SZ,20180228,20171231,405921591.93,60656813.07,51678444.11,713838805.18,9.91
3302,002884.SZ,20190227,20181231,1104420872.99,254661782.82,223171460.33,1433155273.41,17.36
3303,002884.SZ,20180227,20171231,983688925.72,200958286.05,187677790.78,1306570624.44,22.72
3304,300625.SZ,20190226,20181231,2433424871.03,202709178.96,180017477.8,2756568122.57,8.39
3305,300625.SZ,20180207,20171231,2265617597.87,292433688.19,255593542.22,2817417289.76,14.09
3306,603711.SH,20190323,20181231,3251089617.98,402004528.39,314699479.73,3339620661.23,15.26
3307,300630.SZ,20190227,20181231,623843700.0,203436800.0,181700000.0,1100747700.0,22.37
3308,300630.SZ,20180227,20171231,340725600.0,114775000.0,98252100.0,856651200.0,16.55
3309,002879.SZ,20190226,20181231,694744918.22,146196059.13,128315226.08,1820112963.36,8.86
3310,002879.SZ,20180227,20171231,616891573.3,139640198.2,122194702.14,1687555661.32,12.03
3311,300611.SZ,20190223,20181231,545070060.53,18254958.78,20861494.23,1018745416.28,3.12
3312,300611.SZ,20180228,20171231,401499126.43,53828858.55,47654211.24,853724315.54,7.62
3313,300611.SZ,20170228,20161231,359232453.06,64041283.81,55220251.89,579168587.02,13.92
3314,300626.SZ,20190228,20181231,849583667.75,51029129.08,44720105.61,1042191759.49,8.9
3315,300626.SZ,20180228,20171231,834293077.79,68322506.88,57054983.22,919082225.14,13.65
3316,603387.SH,20190319,20181231,688492500.0,282715300.0,249121100.0,1570718300.0,20.14
3317,603079.SH,20190223,20181231,492709900.0,57084100.0,48611600.0,1257330300.0,6.23
3318,300637.SZ,20190228,20181231,525975255.69,153511481.47,137484515.51,800552646.25,22.02
3319,300637.SZ,20180228,20171231,436471908.25,69957967.37,65209672.24,648858704.45,14.17
3320,300670.SZ,20190228,20181231,355366687.26,38802390.18,35716228.39,787956286.72,6.13
3321,300670.SZ,20180227,20171231,339810515.98,63734913.24,55150257.37,735686338.28,13.43
3322,300695.SZ,20190228,20181231,497387040.53,219797018.11,194764026.78,2008284704.56,11.63
3323,300695.SZ,20180228,20171231,608473293.47,239028466.95,201180951.0,1980860341.55,24.98
3324,300636.SZ,20190226,20181231,267124046.23,28441800.53,27134868.76,821753724.38,4.18
3325,300636.SZ,20180228,20171231,302135319.7,69187144.08,66214822.26,722441425.76,12.35
3326,300708.SZ,20190226,20181231,593402537.88,-129113376.85,20372947.89,2741857320.32,2.86
3327,300708.SZ,20180228,20171231,620944425.22,124646662.11,110025462.47,1478352853.34,20.41
3328,300603.SZ,20190301,20181231,673544700.0,51877400.0,45085600.0,1379015700.0,11.57
3329,300603.SZ,20180228,20171231,975537600.0,84978700.0,81414700.0,1337892700.0,21.28
3330,300603.SZ,20170228,20161231,362437000.0,34977200.0,35118900.0,610940500.0,14.07
3331,300701.SZ,20190227,20181231,183304700.0,79517700.0,70319000.0,503888500.0,15.55
3332,300701.SZ,20180228,20171231,177426900.0,69601000.0,60025000.0,458470000.0,23.1
3333,300620.SZ,20190214,20181231,288501350.11,93499420.62,81145482.63,821922932.61,15.99
3334,300620.SZ,20180228,20171231,230314837.21,68977151.46,59986570.12,565111600.44,15.3
3335,300628.SZ,20190227,20181231,1815269200.0,936514700.0,854763800.0,3768696700.0,27.05
3336,300628.SZ,20180228,20171231,1388184000.0,649029100.0,590252400.0,3010553500.0,26.63
3337,002935.SZ,20190227,20181231,864006673.37,107140526.31,97078029.74,1476080070.99,11.91
3338,300609.SZ,20190227,20181231,250288952.34,68525765.69,65518478.13,610839194.57,13.3
3339,300609.SZ,20180228,20171231,203126008.92,68474934.75,61317211.97,548600932.51,14.52
3340,603157.SH,20190323,20181231,10175853000.0,-146681000.0,-155763000.0,8694498000.0,-4.21
3341,002900.SZ,20190227,20181231,2172516438.89,251157659.79,206145449.55,2515133610.57,10.89
3342,002900.SZ,20180228,20171231,1148830317.73,254940700.17,183335685.42,2185847959.62,16.98
3343,300633.SZ,20190227,20181231,1230830065.57,279645014.51,252193674.58,1847955925.69,21.44
3344,300633.SZ,20180228,20171231,989069663.25,209452254.51,192041192.02,1337842843.42,20.47
3345,300621.SZ,20190228,20181231,2369790073.74,123721656.94,68572641.79,2403019353.64,8.32
3346,300621.SZ,20180228,20171231,1955016924.4,105066329.21,78076454.67,2050242345.78,11.44
3347,002866.SZ,20190228,20181231,1146293622.5,115397925.05,96952949.37,1603033635.17,10.39
3348,002866.SZ,20180227,20171231,668634585.88,86935588.25,77766282.4,1087896781.52,10.93
3349,002886.SZ,20190227,20181231,808149204.51,38193883.8,34666981.11,986473229.5,5.42
3350,002886.SZ,20180227,20171231,764952314.36,44041877.86,41942538.81,1010873124.45,8.52
3351,300627.SZ,20190228,20181231,943218731.57,117192410.67,106644681.32,1363031111.2,13.05
3352,300627.SZ,20180228,20171231,682600630.05,116748415.44,131201089.31,1147648819.73,21.09
3353,300661.SZ,20190228,20181231,572392700.0,111341600.0,103694100.0,1062306000.0,12.84
3354,300661.SZ,20180228,20171231,531505300.0,103575100.0,93871000.0,941371900.0,17.04
3355,300661.SZ,20170605,20170331,100182800.0,14817000.0,14379000.0,391591100.0,5.33
3356,002880.SZ,20190226,20181231,687949200.0,182027400.0,156638000.0,1459319700.0,12.58
3357,002880.SZ,20180727,20180630,299117600.0,80149100.0,69164900.0,1393434400.0,5.67
3358,002880.SZ,20180227,20171231,623389500.0,178837800.0,154749200.0,1374672200.0,18.54
3359,002877.SZ,20190121,20181231,376071123.22,74713245.29,62951546.58,994655383.35,10.32
3360,002877.SZ,20180227,20171231,307423199.69,57153184.93,47646591.62,823864810.21,10.14
3361,002893.SZ,20190227,20181231,965916059.08,48105361.98,44059773.06,1822673019.32,7.06
3362,002893.SZ,20180228,20171231,923178434.53,71544090.75,54652130.64,1713318795.61,11.48
3363,600197.SH,20190125,20181231,2263519900.0,592457300.0,441471800.0,3405554700.0,18.44
3364,600200.SH,20170412,20161231,3989290786.1,39315560.41,71867512.04,5235603145.4,3.48
3365,600202.SH,20190305,20181231,768809146.14,24644624.45,20839681.02,1676981589.56,3.44
3366,600216.SH,20180313,20171231,5692845153.79,301823288.74,263207541.04,9794653528.37,3.7
3367,600217.SH,20180306,20171231,2338202600.0,257609700.0,217586100.0,4824040000.0,15.09
3368,600226.SH,20170221,20161231,1005491316.01,234419613.11,235610584.02,3371421822.79,15.2
3369,600238.SH,20170720,20170630,394313400.0,-8985900.0,-7064600.0,1669917400.0,-0.82
3370,002071.SZ,20190228,20181231,1501036170.33,-305905219.14,-354926412.98,3046432252.71,-10.69
3371,002071.SZ,20180228,20171231,1255584895.78,162490367.76,167454478.41,3733520622.27,22.83
3372,002071.SZ,20170225,20161231,1322187419.34,323185856.77,259623636.14,2924358613.14,24.2
3373,002068.SZ,20190228,20181231,7892980795.4,477175158.57,402347170.61,7146283809.02,12.38
3374,002068.SZ,20180228,20171231,6947338883.99,566562624.83,480778460.78,7465495850.02,18.9
3375,002068.SZ,20170228,20161231,4381097336.63,89884774.31,94916196.78,6180263418.87,4.72
3376,002060.SZ,20190228,20181231,8546446617.03,248034989.66,201099296.63,20572380627.31,6.8
3377,002060.SZ,20180228,20171231,6633290552.35,207223758.37,160525286.19,17705797424.52,5.69
3378,002060.SZ,20170228,20161231,6429007344.72,150742771.02,124245198.69,15477760920.45,4.55
3379,002061.SZ,20190228,20181231,26377055499.86,1551899607.51,1217499361.79,30234544731.59,19.97
3380,002061.SZ,20180731,20180630,10543710000.0,827919300.0,670979300.0,25889974100.0,11.47
3381,002061.SZ,20180228,20171231,20850974201.55,1409983729.63,1092320878.01,25404818821.38,23.64
3382,002061.SZ,20170731,20170630,2220958700.0,195222800.0,194946500.0,5003097400.0,8.94
3383,002062.SZ,20190228,20181231,9890727052.53,545280293.36,300135994.08,14577432640.51,10.48
3384,002062.SZ,20180731,20180630,4094112913.43,166334288.03,152729579.33,13325323865.08,5.42
3385,002062.SZ,20180227,20171231,8390923660.34,389871160.53,271974867.88,13189525069.72,10.33
3386,002062.SZ,20170728,20170630,3740158389.71,165853642.08,120542715.31,13029231933.04,4.67
3387,002062.SZ,20170222,20161231,8858057912.86,298777581.96,232570259.08,13394912164.62,9.12
3388,002069.SZ,20190227,20181231,2834453657.77,52122777.5,33583088.86,3551939784.9,9.17
3389,002069.SZ,20180228,20171231,3210269418.8,-113702294.21,-676096121.64,3967584408.81,-92.22
3390,002069.SZ,20170228,20161231,3051861488.81,20441759.49,79593431.02,4474231573.63,8.47
3391,002082.SZ,20190228,20181231,14338486953.11,148241577.18,85028434.95,2855366201.61,5.81
3392,002082.SZ,20180227,20171231,14635458200.0,116818300.0,98473400.0,2135107800.0,7.05
3393,002082.SZ,20170228,20161231,9183799300.0,83299100.0,73446600.0,1655508100.0,5.43
3394,002067.SZ,20190228,20181231,5938130769.97,412832920.81,342073042.33,6384180674.28,8.49
3395,002067.SZ,20180228,20171231,5359616136.07,739017427.74,641629881.79,6315339005.77,18.01
3396,002067.SZ,20170228,20161231,3681004535.12,244673639.18,318479689.2,5673400589.13,10.31
3397,002084.SZ,20190228,20181231,2224695145.25,40573249.26,41948415.78,2888687392.42,2.6
3398,002084.SZ,20170228,20161231,1786562163.94,92496803.71,84336441.53,1872898658.69,7.37
3399,002081.SZ,20190227,20181231,25096964700.0,2567194400.0,2134326900.0,33166761700.0,17.29
3400,002081.SZ,20180228,20171231,20938468100.0,2317584700.0,1942208000.0,28189334800.0,18.16
3401,002081.SZ,20170228,20161231,19562591900.0,1966216800.0,1689380400.0,27002645700.0,18.21
3402,002172.SZ,20190228,20181231,4730153626.99,-118934537.5,10811267.49,6724752352.35,1.0
